carat,cut,color,clarity,depth_prcnt,table_prcnt,length,price
0.62,1,0,3,64.0,56.0,5.42,1410
0.57,2,5,5,61.8,57.0,5.31,1410
0.57,2,5,5,61.9,57.0,5.3,1410
0.5,2,5,5,61.9,56.0,5.08,1410
0.54,2,1,2,61.6,57.0,5.23,1410
0.5,2,1,2,61.6,55.0,5.09,1410
0.62,0,0,3,64.6,57.0,5.39,1410
0.5,4,4,5,61.2,55.0,5.12,1411
0.64,0,5,5,55.3,69.0,5.85,1411
0.59,3,2,2,61.7,60.0,5.37,1412
0.59,4,3,2,63.0,57.0,5.35,1412
0.59,4,2,2,61.7,57.0,5.39,1412
0.46,2,3,6,62.0,54.0,4.97,1412
0.46,2,3,6,61.5,55.0,4.97,1412
0.52,2,1,3,61.0,57.0,5.18,1412
0.53,2,4,5,62.5,56.0,5.19,1412
0.53,2,4,5,62.4,56.0,5.18,1412
0.53,2,0,3,62.9,54.0,5.17,1412
0.53,2,0,3,60.4,57.0,5.3,1412
0.53,2,0,3,61.4,56.0,5.24,1412
0.53,2,0,3,61.9,55.0,5.24,1412
0.53,2,4,5,62.6,57.0,5.17,1412
0.53,3,4,5,61.4,52.0,5.29,1412
0.46,4,3,6,61.7,60.0,4.94,1413
0.51,2,1,5,60.8,56.0,5.18,1413
0.57,4,0,3,62.9,57.0,5.26,1413
0.57,2,0,3,61.4,56.0,5.33,1413
0.52,2,3,2,61.2,55.0,5.17,1413
0.41,2,0,6,62.7,56.0,4.77,1413
0.41,3,0,6,62.2,58.0,4.77,1413
0.51,4,4,5,60.8,58.0,5.12,1414
0.57,3,1,3,61.2,57.0,5.35,1414
0.57,3,4,5,60.1,61.0,5.4,1414
0.7,3,5,3,62.3,59.0,5.64,1415
0.35,0,3,5,65.9,54.0,5.57,1415
0.35,0,3,5,65.9,54.0,5.57,1415
0.53,4,1,2,59.7,59.0,5.27,1415
0.53,4,0,2,59.1,59.0,5.27,1415
0.53,4,0,2,60.9,59.0,5.18,1415
0.5,4,0,2,60.3,59.0,5.11,1415
0.5,4,0,2,62.8,58.0,5.02,1415
0.54,4,1,3,60.7,56.5,5.24,1415
0.62,3,6,7,60.9,58.0,5.5,1415
0.5,3,5,6,58.2,62.0,5.25,1415
0.53,2,1,2,61.4,56.0,5.21,1415
0.5,2,0,2,61.4,58.0,5.07,1415
0.5,1,2,4,58.0,61.0,5.18,1415
0.55,3,3,2,61.3,59.0,5.28,1415
0.55,2,2,2,61.8,55.0,5.27,1415
0.55,3,2,2,60.7,57.0,5.3,1415
0.5,1,3,5,57.9,61.0,5.23,1415
0.5,2,1,2,61.6,57.0,5.13,1415
0.5,3,1,2,62.3,58.0,5.15,1415
0.5,3,1,2,60.2,58.0,5.18,1415
0.5,3,1,2,60.7,61.0,5.12,1415
0.5,3,1,2,62.0,59.0,5.1,1415
0.5,3,1,2,63.0,58.0,5.08,1415
0.5,1,1,2,63.8,55.0,5.09,1415
0.5,2,1,2,62.2,57.0,5.11,1415
0.5,3,1,2,61.5,62.0,5.09,1415
0.5,4,1,2,63.3,58.0,5.03,1415
0.5,4,1,2,63.3,59.0,5.03,1415
0.5,1,1,2,63.7,56.0,5.06,1415
0.5,4,1,2,63.2,57.0,5.06,1415
0.5,3,3,5,61.5,57.0,5.12,1415
0.5,3,1,2,63.0,59.0,5.01,1415
0.5,3,3,5,60.2,60.0,5.21,1415
0.61,2,4,2,61.9,54.0,5.44,1416
0.51,4,3,5,59.1,60.0,5.18,1417
0.46,4,1,4,60.3,59.2,4.96,1417
0.55,4,1,2,64.2,55.0,5.18,1417
0.51,4,2,5,63.2,58.0,5.07,1417
0.56,2,5,5,62.2,57.0,5.27,1417
0.53,2,4,5,61.4,55.4,5.19,1417
0.56,2,3,2,61.3,54.0,5.34,1417
0.56,2,3,2,62.1,55.0,5.29,1417
0.55,2,3,2,61.7,58.0,5.27,1417
0.47,4,2,7,60.9,59.0,4.99,1418
0.46,2,2,4,62.7,56.0,4.91,1418
0.39,2,1,1,61.5,55.5,4.68,1418
0.59,4,0,3,62.7,58.0,5.32,1419
0.59,2,0,3,62.4,58.0,5.35,1419
0.59,2,0,3,61.1,56.0,5.4,1419
0.41,2,1,1,62.1,54.0,4.75,1419
0.5,1,1,5,63.1,61.0,5.0,1419
0.52,1,2,4,61.0,61.0,5.22,1419
0.52,4,3,4,61.2,57.0,5.17,1420
0.51,4,0,2,59.4,59.0,5.18,1420
0.5,3,1,5,60.1,61.0,5.2,1420
0.5,3,1,5,58.1,61.0,5.23,1420
0.7,0,3,3,69.3,60.0,5.41,1420
0.5,3,1,5,61.8,59.0,5.07,1420
0.38,4,1,1,59.5,57.0,4.77,1421
0.47,2,3,6,61.6,56.0,4.99,1421
0.53,2,2,3,61.7,55.0,5.22,1421
0.58,2,4,2,61.8,56.0,5.36,1421
0.55,2,3,2,60.9,56.0,5.3,1421
0.51,3,2,2,61.3,59.0,5.19,1421
0.58,2,4,2,60.9,57.0,5.38,1421
0.58,2,4,2,60.2,57.0,5.47,1421
0.51,3,2,2,61.4,59.0,5.13,1421
0.51,3,2,2,60.7,58.0,5.14,1421
0.51,3,2,2,60.5,59.0,5.18,1421
0.54,3,3,5,62.7,58.0,5.21,1422
0.54,2,1,2,61.3,56.0,5.22,1422
0.54,1,3,5,63.2,55.0,5.15,1422
0.54,3,1,2,61.4,60.0,5.21,1422
0.54,1,3,5,63.6,56.0,5.14,1422
0.54,2,3,5,61.5,55.0,5.24,1422
0.47,4,0,4,59.5,61.0,5.06,1422
0.54,2,1,2,61.3,56.0,5.22,1422
0.53,1,1,5,58.6,62.0,5.26,1422
0.43,2,2,6,62.1,55.0,4.85,1422
0.43,2,2,6,62.3,55.0,4.88,1422
0.43,3,2,6,61.5,56.0,4.9,1422
0.43,2,2,6,61.0,56.0,4.9,1422
0.43,3,2,6,60.3,58.0,4.91,1422
0.43,2,2,6,62.0,57.0,4.84,1422
0.52,4,3,5,62.4,60.0,5.14,1423
0.52,4,3,5,59.2,57.0,5.28,1423
0.52,4,3,5,62.6,58.0,5.08,1423
0.51,1,0,2,63.3,57.0,5.06,1423
0.51,4,2,5,63.0,57.0,5.05,1423
0.63,2,5,5,62.1,54.0,5.51,1423
0.61,1,0,3,59.8,62.0,5.48,1423
0.59,4,2,2,63.0,56.0,5.3,1424
0.58,4,1,2,61.5,58.0,5.31,1424
0.51,1,1,5,61.1,65.0,5.14,1424
0.61,2,2,3,61.3,55.0,5.47,1424
0.59,2,2,2,62.3,54.0,5.37,1424
0.59,2,2,2,62.0,53.0,5.38,1424
0.5,2,3,5,62.6,57.0,5.11,1424
0.56,4,2,2,63.9,59.0,5.16,1425
0.51,4,0,2,60.4,61.0,5.09,1425
0.41,2,3,1,62.0,55.0,4.8,1425
0.59,2,0,3,59.1,57.0,5.52,1425
0.5,4,4,4,64.6,56.0,4.97,1426
0.62,4,1,3,63.4,56.0,5.4,1426
0.54,4,1,5,62.6,60.0,5.26,1426
0.49,1,2,4,63.6,59.0,4.95,1426
0.43,2,1,7,61.7,55.0,4.86,1426
0.6,3,1,3,62.0,59.0,5.41,1426
0.51,4,1,3,59.3,63.0,5.18,1427
0.53,2,4,5,61.5,56.0,5.21,1427
0.53,2,4,5,61.6,55.0,5.23,1427
0.56,2,4,5,61.7,54.0,5.31,1427
0.51,2,3,5,61.6,56.0,5.13,1427
0.53,2,5,4,62.3,56.0,5.19,1427
0.41,2,0,4,61.9,56.0,4.76,1427
0.41,2,0,4,61.1,56.0,4.8,1427
0.59,1,5,7,57.8,61.0,5.52,1427
0.52,1,2,2,65.5,66.0,4.92,1427
0.52,2,3,5,61.7,56.0,5.15,1428
0.53,3,2,2,60.9,59.0,5.21,1428
0.6,3,0,3,61.3,61.0,5.46,1428
0.51,2,4,5,60.1,60.0,5.19,1428
0.53,3,2,2,62.0,59.0,5.23,1428
0.53,3,4,5,59.4,59.0,5.31,1428
0.5,4,4,4,62.5,59.0,5.01,1429
0.52,4,0,2,61.6,58.0,5.14,1429
0.5,1,3,4,57.5,56.0,5.3,1429
0.52,2,2,5,60.3,57.0,5.2,1429
0.5,2,4,4,61.7,59.0,5.07,1429
0.55,2,3,2,60.8,56.0,5.3,1429
0.52,2,0,2,61.2,57.0,5.18,1429
0.52,2,0,2,62.2,54.0,5.14,1429
0.52,2,1,2,63.0,54.0,5.15,1429
0.52,2,1,2,61.4,57.0,5.18,1429
0.57,3,1,2,62.5,57.0,5.28,1429
0.51,1,0,5,60.1,65.0,5.14,1430
0.51,1,0,5,64.2,58.0,5.01,1430
0.49,1,2,4,58.9,60.5,5.17,1430
0.58,0,3,5,65.0,56.0,5.23,1430
0.51,2,2,5,62.5,53.0,5.12,1431
0.59,2,3,2,62.3,55.0,5.37,1431
0.51,2,0,2,61.0,56.0,5.15,1431
0.51,2,0,2,61.5,56.0,5.15,1431
0.41,2,3,1,61.0,57.0,4.81,1431
0.41,2,3,1,62.3,55.0,4.78,1431
0.41,2,3,1,61.7,56.0,4.8,1431
0.41,2,3,1,61.7,56.0,4.8,1431
0.41,2,3,1,62.4,54.0,4.78,1431
0.41,3,1,6,60.7,58.0,4.86,1431
0.41,2,1,6,61.7,56.0,4.82,1431
0.41,2,1,6,61.3,56.0,4.81,1431
0.41,2,1,6,60.9,55.0,4.83,1431
0.41,2,1,6,60.7,57.0,4.85,1431
0.41,3,1,6,62.9,59.0,4.76,1431
0.41,3,1,6,62.2,58.0,4.77,1431
0.41,2,1,6,61.3,55.0,4.8,1431
0.41,2,1,6,61.3,57.0,4.79,1431
0.41,2,1,6,61.9,55.0,4.79,1431
0.5,3,0,5,62.2,60.0,5.15,1431
0.5,0,0,5,66.9,57.0,4.95,1431
0.5,0,0,5,63.7,57.0,5.05,1431
0.59,1,0,2,63.8,57.0,5.31,1431
0.53,4,1,2,63.6,57.0,5.12,1432
0.56,3,4,5,62.2,60.0,5.28,1432
0.41,2,1,7,61.7,56.0,4.77,1432
0.57,2,2,3,62.7,56.0,5.32,1432
0.31,2,4,5,61.3,56.0,4.36,507
0.31,2,4,5,61.5,56.0,4.38,507
0.31,2,4,5,62.0,55.0,4.36,507
0.31,2,4,5,61.2,56.0,4.35,507
0.31,2,4,5,61.8,57.0,4.32,507
0.3,2,3,5,61.8,56.0,4.29,507
0.31,2,5,4,62.4,53.0,4.33,507
0.31,2,5,4,61.2,55.0,4.37,507
0.31,2,5,4,61.8,56.0,4.38,507
0.3,2,4,4,62.1,57.0,4.27,507
0.29,2,3,4,62.2,54.0,4.23,507
0.31,4,1,2,61.2,58.0,4.34,507
0.31,1,3,5,63.2,58.0,4.28,507
0.31,1,1,2,63.4,55.0,4.26,507
0.31,1,3,5,57.6,62.0,4.46,507
0.31,4,1,2,58.7,60.0,4.45,507
0.34,3,0,3,59.2,59.0,4.54,507
0.34,3,3,2,59.7,59.0,4.5,507
0.34,4,3,2,60.8,59.0,4.46,507
0.34,2,3,2,61.2,57.0,4.53,507
0.34,4,0,3,60.7,61.0,4.45,507
0.34,1,3,2,63.4,57.0,4.42,507
0.34,3,0,3,60.8,60.0,4.49,507
0.31,4,1,2,63.0,58.0,4.29,507
0.34,3,0,3,60.6,60.0,4.48,507
0.34,1,3,2,63.9,58.0,4.4,507
0.34,4,3,2,61.5,56.0,4.45,507
0.26,2,4,7,62.5,54.0,4.11,508
0.28,2,3,5,62.1,56.0,4.19,508
0.26,2,3,4,62.5,53.0,4.1,508
0.52,2,2,2,60.4,56.0,5.22,1432
0.46,3,2,4,60.5,58.0,5.02,1432
0.57,4,3,2,61.1,57.0,5.32,1433
0.43,2,3,1,61.2,57.0,4.81,1433
0.38,2,1,1,62.7,55.0,4.61,1433
0.43,2,3,1,62.1,54.0,4.83,1433
0.38,2,1,1,61.9,56.0,4.65,1433
0.43,3,3,1,60.9,59.0,4.88,1433
0.43,4,1,6,60.3,58.0,4.86,1433
0.43,3,3,1,61.1,58.0,4.86,1433
0.43,3,3,1,61.4,59.0,4.79,1433
0.43,3,3,1,61.0,58.0,4.82,1433
0.43,2,1,6,61.3,57.0,4.84,1433
0.43,2,3,1,61.8,55.0,4.85,1433
0.43,4,1,6,61.2,56.0,4.84,1433
0.43,3,1,6,59.5,58.0,4.92,1433
0.43,4,1,6,61.9,56.0,4.81,1433
0.38,2,1,1,61.1,56.0,4.67,1433
0.43,2,3,1,61.8,56.0,4.86,1433
0.5,3,2,5,60.6,61.0,5.13,1433
0.5,1,2,5,63.6,58.0,5.05,1433
0.5,3,2,5,60.6,59.0,5.13,1433
0.5,1,0,2,63.8,60.0,5.03,1433
0.39,2,2,1,61.9,57.0,4.69,1433
0.5,1,2,5,58.8,64.0,5.21,1433
0.5,3,0,2,60.3,58.0,5.12,1433
0.6,3,4,2,62.0,56.0,5.44,1433
0.6,3,3,3,60.8,58.0,5.49,1433
0.51,1,1,2,63.6,58.0,5.0,1434
0.53,2,1,2,61.9,55.0,5.18,1435
0.53,2,5,6,62.2,53.0,5.17,1435
0.53,2,4,5,61.9,55.2,5.21,1435
0.53,2,4,5,61.7,56.0,5.17,1435
0.51,2,4,3,61.7,55.0,5.13,1435
0.51,2,4,3,62.0,55.0,5.12,1435
0.62,0,1,3,58.2,60.0,5.7,1435
0.53,3,3,5,59.9,60.0,5.28,1435
0.71,0,6,5,64.9,54.0,5.63,1435
0.5,4,2,5,59.4,59.0,5.19,1436
0.57,2,1,2,61.5,56.0,5.32,1436
0.5,1,0,2,63.2,57.0,5.02,1436
0.56,3,2,2,60.8,58.0,5.31,1436
0.5,4,0,2,61.0,61.0,5.08,1436
0.5,2,2,5,62.7,57.0,5.06,1436
0.5,4,0,2,58.8,60.0,5.18,1436
0.5,2,2,5,62.7,57.0,5.08,1436
0.5,4,0,2,60.8,63.0,5.1,1436
0.5,1,2,5,63.2,56.0,5.01,1436
0.56,2,2,2,62.3,55.0,5.27,1436
0.5,1,2,5,63.3,57.0,5.02,1436
0.5,4,2,5,62.9,57.0,5.06,1436
0.5,3,0,2,62.4,60.0,5.07,1436
0.5,4,0,2,58.9,61.0,5.16,1436
0.5,4,0,2,62.8,53.0,5.04,1436
0.5,4,2,5,63.0,55.0,5.04,1436
0.5,4,0,2,61.9,61.0,5.09,1436
0.5,2,2,5,62.5,57.0,5.07,1436
0.5,3,2,5,62.3,58.0,5.02,1436
0.5,4,2,5,60.6,58.0,5.07,1436
0.5,1,2,5,63.3,57.0,5.01,1436
0.56,4,2,2,62.9,56.0,5.25,1436
0.5,2,2,5,61.2,57.0,5.1,1436
0.5,3,2,5,62.7,59.0,5.05,1436
0.5,1,0,2,63.7,56.0,5.05,1436
0.5,1,2,5,63.8,55.0,5.03,1436
0.5,4,0,2,58.8,60.0,5.17,1436
0.5,1,0,2,63.3,56.0,5.07,1436
0.5,1,2,5,63.3,58.0,4.98,1436
0.5,1,0,2,62.9,59.0,4.94,1436
0.5,4,0,2,58.5,60.0,5.13,1436
0.5,4,2,5,62.5,56.0,5.06,1436
0.5,1,2,5,63.2,58.0,5.0,1436
0.5,4,0,2,60.8,58.0,5.07,1436
0.5,3,2,5,62.2,59.0,5.06,1436
0.5,4,2,5,63.0,58.0,5.05,1436
0.5,3,2,5,60.9,58.0,5.1,1436
0.5,1,0,2,63.6,54.0,5.02,1436
0.5,1,2,5,63.6,57.0,5.03,1436
0.5,4,0,2,62.0,60.0,5.08,1436
0.5,1,0,2,63.6,58.0,5.05,1436
0.5,4,2,5,61.5,61.0,5.09,1436
0.5,4,2,5,62.8,56.0,5.05,1436
0.51,4,4,5,61.4,55.8,5.14,1436
0.51,1,1,5,63.1,59.0,5.04,1436
0.58,2,0,3,61.2,57.0,5.38,1436
0.67,0,5,5,57.2,70.0,5.82,1436
0.61,4,2,3,62.9,56.6,5.38,1437
0.46,3,1,4,61.7,59.0,4.96,1437
0.46,3,1,4,61.9,58.0,4.94,1437
0.59,3,3,2,60.5,59.0,5.44,1437
0.51,2,5,5,61.1,56.0,5.16,1437
0.59,2,3,2,61.5,57.0,5.36,1437
0.51,2,1,2,61.7,55.0,5.18,1437
0.51,2,1,2,60.8,57.0,5.17,1437
0.45,1,3,1,59.6,61.0,5.0,1437
0.61,0,5,5,57.4,60.9,5.6,1437
0.51,4,4,4,63.4,57.0,5.09,1437
0.51,4,0,2,59.1,63.0,5.27,1437
0.52,4,1,2,59.3,59.0,5.26,1438
0.51,4,3,5,62.5,59.0,5.05,1438
0.51,4,3,5,62.4,62.0,5.07,1438
0.51,2,4,4,62.7,57.0,5.08,1438
0.51,2,1,2,61.3,55.0,5.11,1438
0.51,4,3,5,62.9,57.0,5.06,1438
0.51,4,3,5,62.9,54.0,5.08,1438
0.51,4,3,5,62.2,57.0,5.1,1438
0.51,2,1,2,62.2,57.0,5.08,1438
0.51,4,3,5,62.7,57.0,5.05,1438
0.51,2,4,4,61.1,56.0,5.11,1438
0.51,2,4,4,62.6,57.0,5.09,1438
0.51,4,3,5,62.9,58.0,5.06,1438
0.51,2,4,4,62.7,54.0,5.12,1438
0.51,2,1,2,61.5,55.0,5.16,1438
0.51,2,3,5,62.4,56.0,5.11,1438
0.51,4,1,2,62.3,58.0,5.05,1438
0.51,4,3,5,62.4,57.0,5.09,1438
0.51,4,3,5,62.7,58.0,5.09,1438
0.51,4,1,2,61.3,54.0,5.13,1438
0.51,4,1,2,60.8,57.0,5.19,1438
0.51,2,1,2,59.6,57.0,5.2,1438
0.51,2,3,5,61.7,57.0,5.12,1438
0.51,1,4,4,63.7,55.0,5.07,1438
0.51,4,3,5,62.9,58.0,5.05,1438
0.51,2,1,2,62.7,55.0,5.07,1438
0.51,4,1,2,62.5,57.0,5.06,1438
0.51,4,1,2,62.8,55.0,5.07,1438
0.51,3,3,5,61.2,60.0,5.12,1438
0.51,4,1,2,62.8,56.0,5.07,1438
0.51,3,3,5,62.4,58.0,5.11,1438
0.51,2,1,2,62.1,55.0,5.09,1438
0.51,4,3,5,62.3,59.0,5.07,1438
0.58,4,0,3,62.9,56.0,5.31,1438
0.44,2,1,6,59.9,57.0,4.93,1438
0.53,2,1,3,61.4,56.0,5.21,1438
0.61,3,5,5,61.8,56.0,5.44,1438
0.41,2,2,1,61.3,56.0,4.76,1439
0.41,2,2,1,61.9,56.0,4.77,1439
0.41,3,2,1,62.6,58.0,4.73,1439
0.41,2,2,1,61.6,56.0,4.79,1439
0.41,2,2,1,61.4,56.0,4.77,1439
0.41,2,2,1,62.1,55.0,4.76,1439
0.41,2,2,1,61.9,56.0,4.78,1439
0.53,2,3,2,61.0,55.0,5.23,1439
0.41,2,2,1,61.4,58.0,4.78,1439
0.41,2,2,1,61.4,56.0,4.81,1439
0.41,2,2,1,62.3,55.0,4.78,1439
0.41,2,2,1,61.7,56.0,4.79,1439
0.54,2,4,5,60.1,57.0,5.33,1439
0.54,3,4,5,62.6,58.0,5.19,1439
0.54,4,4,5,63.2,55.0,5.24,1439
0.54,3,3,2,61.6,58.0,5.26,1439
0.58,3,4,5,59.7,59.0,5.42,1439
0.58,4,2,2,62.2,57.0,5.32,1440
0.56,4,1,2,60.2,57.0,5.36,1440
0.54,4,1,2,63.2,57.0,5.15,1440
0.54,2,1,2,60.6,58.0,5.27,1440
0.63,1,5,5,56.1,65.0,5.73,1440
0.53,1,4,1,61.2,65.0,5.16,1440
0.37,0,0,1,61.2,57.0,4.68,1440
0.4,2,0,6,60.3,57.0,4.81,1441
0.47,2,3,6,61.3,56.0,5.03,1441
0.62,2,2,3,61.3,55.0,5.55,1441
0.57,2,3,2,62.1,55.0,5.32,1441
0.57,2,3,2,62.3,54.0,5.34,1441
0.57,2,3,2,62.2,55.0,5.33,1441
0.46,2,3,1,62.5,57.0,4.89,1441
0.56,2,2,2,61.4,57.0,5.3,1441
0.56,3,3,2,58.8,59.0,5.4,1441
0.56,2,3,2,62.5,56.0,5.28,1441
0.56,3,3,2,60.2,59.0,5.36,1441
0.56,4,2,2,63.2,56.0,5.29,1441
0.54,2,3,5,62.8,55.0,5.23,1441
0.58,4,2,2,59.4,58.0,5.45,1442
0.51,4,0,2,63.0,58.0,5.05,1442
0.7,1,6,2,64.3,56.0,5.62,1442
0.41,2,1,6,61.9,58.0,4.77,1442
0.6,2,4,5,62.1,55.0,5.42,1442
0.51,2,4,5,60.8,57.0,5.14,1442
0.51,2,2,5,62.5,55.0,5.08,1442
0.59,2,5,4,62.2,57.0,5.33,1442
0.58,2,3,2,61.4,55.8,5.34,1442
0.58,2,2,2,59.9,56.0,5.41,1442
0.58,2,0,3,61.2,57.0,5.4,1442
0.58,2,0,3,62.7,56.0,5.32,1442
0.51,2,3,5,62.8,55.0,5.1,1443
0.51,4,3,5,63.4,55.0,5.06,1443
0.51,2,3,5,62.2,54.0,5.11,1443
0.51,3,4,4,62.5,58.0,5.12,1443
0.51,3,3,5,61.3,59.0,5.17,1443
0.51,2,3,5,62.0,56.0,5.18,1443
0.51,3,3,5,62.6,57.0,5.15,1443
0.51,1,3,5,63.9,56.0,5.1,1443
0.51,2,1,2,61.7,55.0,5.17,1443
0.51,2,1,2,61.1,56.0,5.2,1443
0.51,2,1,2,62.4,55.0,5.14,1443
0.51,3,1,2,61.0,58.0,5.13,1443
0.51,3,1,2,61.8,58.0,5.15,1443
0.51,2,1,2,62.0,55.0,5.14,1443
0.51,2,1,2,62.3,56.0,5.15,1443
0.51,1,1,2,63.9,54.0,5.09,1443
0.51,3,1,2,62.8,61.0,5.07,1443
0.51,2,1,2,62.5,56.0,5.1,1443
0.51,4,1,2,63.5,54.0,5.1,1443
0.51,1,1,2,63.9,56.0,5.11,1443
0.51,4,1,2,63.2,61.0,5.08,1443
0.51,3,1,2,58.8,58.0,5.28,1443
0.51,3,1,2,60.3,56.0,5.27,1443
0.51,4,3,5,63.5,57.0,5.06,1443
0.51,1,2,5,63.1,59.0,5.04,1444
0.41,2,1,6,61.5,56.0,4.81,1444
0.49,3,0,2,61.3,57.0,5.21,1444
0.59,4,5,5,61.2,57.0,5.4,1445
0.59,4,5,5,60.3,59.0,5.41,1445
0.59,2,4,2,61.1,57.0,5.39,1445
0.55,3,3,5,62.7,60.0,5.27,1445
0.52,4,3,5,63.7,56.0,5.08,1446
0.52,4,3,5,60.2,56.0,5.23,1446
0.5,4,1,5,63.6,59.0,4.99,1446
0.62,4,4,2,60.1,61.0,5.55,1446
0.52,4,0,2,63.2,57.0,5.11,1446
0.5,2,4,5,60.8,56.0,5.17,1446
0.52,2,2,5,61.6,56.0,5.14,1446
0.62,2,2,3,62.0,58.0,5.44,1446
0.5,2,4,2,61.9,56.0,5.08,1446
0.58,2,3,2,62.2,55.0,5.33,1446
0.4,2,2,6,61.7,57.0,4.74,1446
0.5,0,2,4,56.4,62.0,5.31,1446
0.52,3,3,5,60.9,58.0,5.19,1447
0.5,1,2,5,62.8,61.0,4.94,1447
0.5,1,2,5,61.3,61.0,5.05,1447
0.47,1,1,4,58.3,61.2,5.11,1447
0.5,1,0,2,60.5,57.0,5.1,1447
0.5,4,5,6,62.8,61.0,4.98,1448
0.55,2,1,2,60.9,56.0,5.28,1448
0.55,3,3,5,59.6,59.0,5.32,1448
0.55,2,3,5,62.4,56.0,5.23,1448
0.57,2,5,4,62.2,55.0,5.28,1448
0.55,2,2,2,60.2,56.0,5.32,1448
0.71,4,2,0,63.2,55.0,5.64,1448
0.53,4,3,5,60.1,59.0,5.22,1449
0.6,3,0,3,62.3,59.0,5.41,1449
0.5,2,3,5,62.0,56.0,5.08,1449
0.5,2,3,5,62.0,57.0,5.08,1449
0.5,2,3,5,62.5,57.0,5.04,1449
0.5,2,3,5,60.9,58.0,5.1,1449
0.5,2,3,5,61.7,54.0,5.14,1449
0.5,2,3,5,62.0,56.0,5.09,1449
0.5,2,4,4,60.5,57.0,5.15,1449
0.53,2,4,4,62.3,54.0,5.18,1449
0.55,4,2,2,63.3,58.0,5.21,1449
0.53,4,3,5,62.5,56.0,5.16,1450
0.46,2,4,1,62.2,55.0,4.94,1450
0.51,2,3,5,61.9,55.0,5.07,1450
0.52,4,3,5,63.3,57.0,5.11,1450
0.5,2,1,5,62.7,55.0,5.08,1451
0.52,2,2,5,61.3,56.0,5.14,1451
0.52,3,2,5,60.2,59.0,5.19,1451
0.5,4,1,5,62.1,62.0,5.08,1451
0.46,4,1,4,58.7,60.0,5.08,1452
0.52,4,0,2,63.8,56.0,5.06,1452
0.59,4,2,2,62.4,59.0,5.33,1452
0.54,2,5,4,62.3,57.0,5.2,1452
0.58,4,1,2,59.6,57.0,5.41,1453
0.46,2,3,6,60.7,57.0,4.98,1453
0.54,2,4,5,61.6,55.0,5.23,1453
0.54,2,4,5,61.5,55.0,5.25,1453
0.54,2,5,4,63.1,55.0,5.18,1453
0.5,4,0,2,61.6,56.0,5.09,1454
0.52,2,5,6,60.1,56.0,5.24,1454
0.54,2,4,4,61.2,55.0,5.25,1454
0.34,2,4,2,61.1,56.0,4.52,508
0.32,2,3,2,62.3,57.0,4.38,508
0.3,2,0,2,61.8,56.0,4.31,508
0.3,2,0,2,62.4,54.0,4.32,508
0.33,2,6,6,62.1,54.0,4.45,509
0.35,2,5,5,61.1,57.0,4.55,509
0.35,2,5,5,61.4,55.0,4.54,509
0.27,3,3,5,62.4,59.0,4.13,509
0.27,2,4,5,60.5,57.0,4.19,509
0.38,2,4,3,61.3,54.0,4.68,510
0.29,2,4,7,61.7,56.0,4.29,511
0.23,2,2,7,62.5,55.0,3.94,511
0.31,2,5,6,62.1,54.0,4.34,511
0.31,2,3,5,62.1,54.0,4.34,511
0.33,2,4,2,61.0,55.0,4.45,511
0.33,2,4,2,60.9,56.0,4.5,511
0.39,4,1,0,62.8,57.0,4.61,511
0.25,4,0,7,64.2,55.0,3.98,512
0.25,4,0,7,63.0,56.0,3.98,512
0.23,2,4,5,62.3,53.0,3.96,512
0.25,1,1,1,65.6,54.0,3.91,512
0.35,3,5,3,60.9,58.0,4.56,512
0.3,1,4,4,63.2,59.0,4.31,512
0.31,1,2,2,63.2,56.0,4.27,512
0.31,2,4,5,62.1,55.0,4.34,513
0.31,2,4,5,61.5,55.2,4.36,513
0.36,2,6,4,61.7,53.7,4.58,513
0.31,2,5,4,61.4,55.2,4.32,513
0.31,2,5,4,61.3,55.6,4.37,513
0.23,3,1,5,62.4,60.0,3.92,513
0.23,3,1,4,61.8,60.0,3.95,513
0.38,3,6,2,61.3,59.0,4.62,513
0.28,4,0,4,62.4,56.0,4.15,514
0.28,2,4,7,61.6,56.0,4.22,514
0.28,2,4,7,61.2,55.0,4.18,514
0.26,2,3,7,62.7,53.0,4.09,514
0.3,2,4,2,61.9,54.0,4.31,514
0.3,2,4,2,62.2,53.0,4.29,514
0.3,2,5,7,62.1,56.0,4.29,515
0.3,2,5,7,62.6,56.0,4.26,515
0.3,2,5,7,62.2,56.0,4.27,515
0.3,2,5,7,62.2,55.0,4.3,515
0.3,2,5,7,62.0,56.0,4.29,515
0.31,2,4,5,61.2,59.0,4.36,515
0.31,2,2,2,62.0,55.2,4.32,515
0.3,1,3,5,58.5,64.0,4.42,515
0.3,3,0,2,62.1,59.0,4.29,515
0.3,4,0,2,58.8,57.0,4.4,515
0.3,1,0,2,63.4,54.0,4.27,515
0.3,1,0,2,63.1,56.0,4.24,515
0.3,1,0,2,63.4,55.0,4.22,515
0.32,2,4,4,61.8,53.0,4.41,516
0.4,2,4,3,61.6,56.0,4.73,516
0.34,2,4,2,61.3,56.0,4.48,516
0.31,2,1,2,61.9,53.0,4.36,516
0.32,2,1,2,61.6,54.0,4.42,516
0.32,2,1,2,62.2,54.0,4.38,516
0.31,2,1,2,62.1,55.0,4.33,516
0.31,2,1,2,61.6,54.0,4.39,516
0.31,2,1,2,61.1,55.0,4.36,516
0.31,3,2,2,62.7,58.0,4.31,516
0.31,4,2,2,62.9,57.0,4.31,516
